,url,time_control,EndDate,isProfilePlayerWon,isProfilePlayerLost,isProfilePlayerDrawn,terminationType,Opening
0,https://www.chess.com/game/live/6141259822,600,2021.01.04,False,True,False,by checkmate,Four-Knights-Game-Italian-Variation
1,https://www.chess.com/game/live/6141528973,600,2021.01.04,False,True,False,on time,Kings-Pawn-Opening-MacLeod-Attack
2,https://www.chess.com/game/live/6141660061,900,2021.01.04,False,True,False,by checkmate,Scotch-Game-3...exd4-4.Nxd4-Nxd4-5.Qxd4
3,https://www.chess.com/game/live/6141730065,900,2021.01.04,False,True,False,by checkmate,Kings-Pawn-Opening-Kings-Knight-Variation-2...Nc6
4,https://www.chess.com/game/live/6141788406,900,2021.01.04,True,False,False,by checkmate,Four-Knights-Game-Italian-Variation
5,https://www.chess.com/game/live/6141816035,900,2021.01.04,True,False,False,by checkmate,Philidor-Defense-3.Bc4-Nf6
6,https://www.chess.com/game/live/6141912994,900,2021.01.04,True,False,False,by resignation,Alekhines-Defense-Maroczy-Variation-2...d5
7,https://www.chess.com/game/live/6142028399,900,2021.01.04,True,False,False,by resignation,Caro-Kann-Defense-Advance-Botvinnik-Carls-Defense-4.Nf3-cxd4-5.Nxd4
8,https://www.chess.com/game/live/6142148711,900,2021.01.04,False,True,False,by checkmate,Alekhines-Defense-Maroczy-Variation-2...d5
9,https://www.chess.com/game/live/6142244435,900,2021.01.04,False,True,False,by checkmate,Caro-Kann-Defense-Campomanes-Attack
10,https://www.chess.com/game/live/6142441120,900,2021.01.04,False,True,False,by resignation,Giuoco-Piano-Game-Center-Attack-5...exd4-6.cxd4-Bb4-7.Bd2
11,https://www.chess.com/game/live/6142571445,900,2021.01.04,False,False,True,Game drawn by timeout vs insufficient material,Three-Knights-Opening
12,https://www.chess.com/game/live/6142862673,900,2021.01.04,False,True,False,by checkmate,Petrovs-Defense-Three-Knights-Game
13,https://www.chess.com/game/live/6143002708,300,2021.01.04,False,True,False,by checkmate,Vant-Kruijs-Opening-1...d5
14,https://www.chess.com/game/live/6143575090,900+10,2021.01.04,True,False,False,on time,Mieses-Opening-Reversed-Rat-Variation
15,https://www.chess.com/game/live/6143754917,900+10,2021.01.04,True,False,False,by resignation,Queens-Pawn-Opening-1...d5-2.e3
16,https://www.chess.com/game/live/6143821263,900+10,2021.01.04,False,False,True,Game drawn by agreement,French-Defense-Mediterranean-Defense
17,https://www.chess.com/game/live/6144122948,300,2021.01.04,False,True,False,by resignation,Scandinavian-Defense
18,https://www.chess.com/game/live/6144201245,60,2021.01.04,False,True,False,on time,Four-Knights-Game-Italian-Variation
19,https://www.chess.com/game/live/6144217185,60,2021.01.04,True,False,False,on time,Reti-Opening-Tennison-Gambit
20,https://www.chess.com/game/live/6145217720,600,2021.01.04,False,True,False,by resignation,Kings-Pawn-Opening-Wayward-Queen-Attack
21,https://www.chess.com/game/live/6145267752,600,2021.01.04,False,True,False,by checkmate,Queens-Pawn-Opening-Mikenas-Defense-2.Nf3
22,https://www.chess.com/game/live/6145343933,600,2021.01.05,False,True,False,on time,Nimzowitsch-Defense-Kennedy-Variation
23,https://www.chess.com/game/live/6145472473,60,2021.01.05,False,True,False,on time,Owens-Defense
24,https://www.chess.com/game/live/6145502899,180,2021.01.05,False,True,False,by resignation,Ruy-Lopez-Opening-Berlin-Defense-4.Bxc6
25,https://www.chess.com/game/live/6145516913,180,2021.01.05,False,True,False,by checkmate,Philidor-Defense-Exchange-Variation-4.Nxd4-Nf6-5.Nc3-Be7
26,https://www.chess.com/game/live/6145537108,180,2021.01.05,False,True,False,by checkmate,Italian-Game
27,https://www.chess.com/game/live/6145574911,600,2021.01.05,False,True,False,by checkmate,Queens-Gambit-Declined-Albin-Countergambit-3.dxe5
28,https://www.chess.com/game/live/6145621015,600,2021.01.05,True,False,False,by checkmate,Nimzowitsch-Defense
29,https://www.chess.com/game/live/6149236231,900+10,2021.01.05,False,True,False,by checkmate,Kings-Pawn-Opening-Wayward-Queen-Kiddie-Countergambit
30,https://www.chess.com/game/live/6149342343,900+10,2021.01.05,False,False,True,Game drawn by stalemate,Italian-Game-Anti-Fried-Liver-Defense
31,https://www.chess.com/game/live/6149840724,60,2021.01.05,True,False,False,- game abandoned,Kings-Pawn-Opening-Kings-Knight-Variation
32,https://www.chess.com/game/live/6149846775,60,2021.01.05,False,True,False,on time,Three-Knights-Opening-Steinitz-Defense-4.Bc4-Bg7
33,https://www.chess.com/game/live/6150617199,60,2021.01.05,False,True,False,by checkmate,Queens-Gambit-Declined-Chigorin-Defense-3.e3
34,https://www.chess.com/game/live/6150629080,60,2021.01.05,False,True,False,on time,Petrovs-Defense-Three-Knights-Game
35,https://www.chess.com/game/live/6150659559,900+10,2021.01.05,False,True,False,by checkmate,Italian-Game-Blackburne-Shilling-Gambit
36,https://www.chess.com/game/live/6150676500,900+10,2021.01.05,True,False,False,by resignation,Vienna-Game-Falkbeer-Stanley-Variation
37,https://www.chess.com/game/live/6150920441,900+10,2021.01.05,False,True,False,by resignation,Closed-Sicilian-Defense-Traditional-Line-3.Nf3-d6-4.d4-cxd4
38,https://www.chess.com/game/live/6151158678,900+10,2021.01.05,True,False,False,by resignation,Scotch-Game-Malaniuk-Variation
39,https://www.chess.com/game/live/6151369821,900+10,2021.01.05,False,True,False,by resignation,Scotch-Game-Malaniuk-Variation-5.c3-Bc5-6.Nxc6-bxc6
40,https://www.chess.com/game/live/6152321938,900+10,2021.01.05,True,False,False,by checkmate,Scotch-Game-Malaniuk-Variation-5.c3-Bc5-6.Nxc6-bxc6
41,https://www.chess.com/game/live/6152438754,900+10,2021.01.05,False,True,False,by resignation,Petrovs-Defense-Urusov-Gambit
42,https://www.chess.com/game/live/6152522450,900+10,2021.01.05,False,True,False,by resignation,Italian-Game-3...d6
43,https://www.chess.com/game/live/6153854012,900+10,2021.01.05,True,False,False,by resignation,Scotch-Game-3...exd4-4.Nxd4-Nxd4-5.Qxd4
44,https://www.chess.com/game/live/6154538950,900+10,2021.01.05,True,False,False,by checkmate,Scotch-Game-3...exd4-4.Nxd4
45,https://www.chess.com/game/live/6154770749,900+10,2021.01.06,False,True,False,by resignation,Scotch-Game
46,https://www.chess.com/game/live/6154908384,60,2021.01.06,False,True,False,by checkmate,Ruy-Lopez-Opening-Alapin-Defense
47,https://www.chess.com/game/live/6154918154,60,2021.01.06,False,True,False,on time,Queens-Gambit-Declined-Chigorin-Defense-3.e3
48,https://www.chess.com/game/live/6158297539,600,2021.01.06,True,False,False,by resignation,Kings-Pawn-Opening-Kings-Knight-Gunderam-Defense-3.Nc3
49,https://www.chess.com/game/live/6158480043,600,2021.01.06,True,False,False,by checkmate,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
50,https://www.chess.com/game/live/6162893655,600,2021.01.06,False,True,False,by resignation,Queens-Pawn-Opening-Accelerated-London-System-2...Nf6-3.e3
51,https://www.chess.com/game/live/6163051176,900+10,2021.01.06,False,True,False,by checkmate,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
52,https://www.chess.com/game/live/6163066682,900+10,2021.01.06,True,False,False,by checkmate,French-Defense-Normal-Variation
53,https://www.chess.com/game/live/6163118954,900+10,2021.01.06,True,False,False,by resignation,Kings-Pawn-Opening-Wayward-Queen-Attack
54,https://www.chess.com/game/live/6171613927,900+10,2021.01.07,False,True,False,by resignation,Alekhines-Defense-2.Nc3
55,https://www.chess.com/game/live/6171855718,900+10,2021.01.07,True,False,False,by resignation,Owens-Defense
56,https://www.chess.com/game/live/6172060495,900+10,2021.01.07,True,False,False,by resignation,Kings-Pawn-Opening-Kings-Knight-Elephant-Gambit-3.exd5
57,https://www.chess.com/game/live/6172117077,900+10,2021.01.07,False,True,False,by checkmate,Ruy-Lopez-Opening-Berlin-Rio-Gambit-Accepted-5.Qe2
58,https://www.chess.com/game/live/6172414789,180,2021.01.07,True,False,False,by resignation,Three-Knights-Opening-3...Bb4
59,https://www.chess.com/game/live/6172445005,180,2021.01.07,True,False,False,by resignation,Four-Knights-Game-Scotch-Variation-Accepted-5.Nxd4
60,https://www.chess.com/game/live/6172623058,180,2021.01.07,True,False,False,by checkmate,French-Defense-Normal-Variation
61,https://www.chess.com/game/live/6172737479,180,2021.01.07,False,True,False,by resignation,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
62,https://www.chess.com/game/live/6172745703,180,2021.01.07,True,False,False,by resignation,Four-Knights-Game-Italian-Variation
63,https://www.chess.com/game/live/6179024206,180,2021.01.08,False,True,False,by checkmate,Queens-Gambit-Declined-Chigorin-Defense-3.Nc3-Nf6
64,https://www.chess.com/game/live/6179052693,180,2021.01.08,False,True,False,by checkmate,Philidor-Defense-3.Nc3
65,https://www.chess.com/game/live/6185536078,900+10,2021.01.09,False,True,False,by resignation,Nimzowitsch-Defense-Kennedy-Variation
66,https://www.chess.com/game/live/6185621737,900+10,2021.01.09,False,True,False,by checkmate,Alekhines-Defense-Scandinavian-Variation
67,https://www.chess.com/game/live/6185648140,900+10,2021.01.09,True,False,False,- game abandoned,Scandinavian-Defense-Blackburne-Kloosterboer-Gambit
68,https://www.chess.com/game/live/6186046720,600,2021.01.09,True,False,False,by resignation,Queens-Pawn-Opening-Accelerated-London-System
69,https://www.chess.com/game/live/6186518974,900+10,2021.01.09,False,True,False,by resignation,Three-Knights-Opening
70,https://www.chess.com/game/live/6186838809,600,2021.01.09,False,True,False,by resignation,Queens-Pawn-Opening-Chigorin-Variation-2...Nf6-3.Nf3
71,https://www.chess.com/game/live/6187006295,600,2021.01.09,False,False,True,Game drawn by repetition,Ruy-Lopez-Opening-Spanish-Countergambit
72,https://www.chess.com/game/live/6187171981,600,2021.01.09,True,False,False,by checkmate,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
73,https://www.chess.com/game/live/6188278126,600,2021.01.09,True,False,False,on time,Scotch-Game-3...exd4-4.Nxd4-d6
74,https://www.chess.com/game/live/6188580130,600,2021.01.09,True,False,False,by resignation,Vant-Kruijs-Opening-1...e5
75,https://www.chess.com/game/live/6188632093,600,2021.01.09,True,False,False,by resignation,Scotch-Game-Schmidt-Variation
76,https://www.chess.com/game/live/6188679816,600,2021.01.09,False,True,False,by checkmate,Queens-Pawn-Opening-Blackmar-Gambit
77,https://www.chess.com/game/live/6188779358,600,2021.01.09,False,True,False,by checkmate,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
78,https://www.chess.com/game/live/6188784642,600,2021.01.09,False,True,False,by resignation,Scotch-Game...4.Nxd4-Nxd4-5.Qxd4-d6
79,https://www.chess.com/game/live/6188848104,600,2021.01.09,False,True,False,by resignation,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
80,https://www.chess.com/game/live/6188951795,600,2021.01.09,True,False,False,by resignation,Nimzowitsch-Defense-2.Nc3-Nf6
81,https://www.chess.com/game/live/6189035737,600,2021.01.09,True,False,False,by checkmate,Queens-Pawn-Opening-Accelerated-London-System
82,https://www.chess.com/game/live/6189131962,600,2021.01.09,True,False,False,by checkmate,Queens-Pawn-Opening-Chigorin-Variation-2...Nf6
83,https://www.chess.com/game/live/6190343011,600,2021.01.09,True,False,False,by resignation,Kings-Pawn-Opening-1...e5-2.b3
84,https://www.chess.com/game/live/6190377227,600,2021.01.09,True,False,False,by checkmate,Petrovs-Defense-Three-Knights-Game
85,https://www.chess.com/game/live/6190466642,600,2021.01.09,True,False,False,by checkmate,Four-Knights-Game-Spanish-Variation-Ranken-Variation
86,https://www.chess.com/game/live/6190553834,600,2021.01.09,False,True,False,by resignation,Owens-Defense
87,https://www.chess.com/game/live/6190619628,600,2021.01.09,False,True,False,by resignation,Nimzowitsch-Larsen-Attack-Classical-Variation-2.Bb2
88,https://www.chess.com/game/live/6190687212,600,2021.01.09,False,False,True,Game drawn by insufficient material,Scotch-Game-3...d6
89,https://www.chess.com/game/live/6190821116,600,2021.01.09,False,True,False,by resignation,Petrovs-Defense-Classical-Variation
90,https://www.chess.com/game/live/6190842859,600,2021.01.09,False,True,False,- game abandoned,Kings-Fianchetto-Opening-1...e5
91,https://www.chess.com/game/live/6191026608,600,2021.01.09,True,False,False,by checkmate,Philidor-Defense-3.d4
92,https://www.chess.com/game/live/6191126173,600,2021.01.10,True,False,False,on time,Petrovs-Defense-Classical-Stafford-Gambit
93,https://www.chess.com/game/live/6191248830,600,2021.01.10,False,True,False,by resignation,Scotch-Game-Malaniuk-Variation
94,https://www.chess.com/game/live/6191344512,180,2021.01.10,False,True,False,by checkmate,Ruy-Lopez-Opening-Morphy-Defense-Exchange-Lutikov-Variation
95,https://www.chess.com/game/live/6191377917,180,2021.01.10,False,True,False,by resignation,Caro-Kann-Defense-2.d4-d5-3.Nf3
96,https://www.chess.com/game/live/6191398553,180,2021.01.10,False,True,False,on time,Kings-Pawn-Opening-Kings-Knight-Variation-2...Nc6-3.d3-Nf6
97,https://www.chess.com/game/live/6191435714,180,2021.01.10,True,False,False,by checkmate,Kings-Gambit-Declined-Queens-Knight-Defense-3.Nf3
98,https://www.chess.com/game/live/6191467055,180,2021.01.10,False,True,False,on time,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6
99,https://www.chess.com/game/live/6191501990,180,2021.01.10,True,False,False,by checkmate,Scotch-Game...4.Nxd4-Qf6-5.Be3-Bc5
100,https://www.chess.com/game/live/6191528436,180,2021.01.10,False,True,False,by checkmate,Kings-Pawn-Opening-Kings-Knight-Busch-Gass-Gambit
101,https://www.chess.com/game/live/6191533700,180,2021.01.10,False,True,False,by checkmate,Bishops-Opening-2...Nc6
102,https://www.chess.com/game/live/6191539022,180,2021.01.10,True,False,False,by checkmate,Reti-Opening-Tennison-Gambit
103,https://www.chess.com/game/live/6191566796,180,2021.01.10,True,False,False,on time,French-Defense-Knight-Variation
104,https://www.chess.com/game/live/6191600475,180,2021.01.10,True,False,False,on time,Englund-Gambit-Declined-Reversed-French-Variation
105,https://www.chess.com/game/live/6191635388,180,2021.01.10,False,True,False,on time,Center-Game
106,https://www.chess.com/game/live/6191670483,180,2021.01.10,False,True,False,on time,Kings-Pawn-Opening-Kings-Knight-Elephant-Gambit
107,https://www.chess.com/game/live/6191697418,600,2021.01.10,True,False,False,by resignation,Petrovs-Defense-Classical-Damiano-Variation
108,https://www.chess.com/game/live/6191759122,600,2021.01.10,True,False,False,on time,Queens-Pawn-Opening-Accelerated-London-System
109,https://www.chess.com/game/live/6191836116,600,2021.01.10,False,True,False,by checkmate,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
110,https://www.chess.com/game/live/6191911220,600,2021.01.10,True,False,False,by checkmate,Giuoco-Piano-Game-Evans-Accepted-McDonnell-Defense
111,https://www.chess.com/game/live/6197342910,600,2021.01.10,False,True,False,- game abandoned,Nimzowitsch-Defense-Declined
112,https://www.chess.com/game/live/6197470051,600,2021.01.10,False,True,False,by resignation,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
113,https://www.chess.com/game/live/6197640730,600,2021.01.10,False,True,False,by checkmate,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
114,https://www.chess.com/game/live/6197736825,600,2021.01.10,False,True,False,by checkmate,Scotch-Game-3...exd4-4.Nxd4
115,https://www.chess.com/game/live/6199232116,600,2021.01.10,True,False,False,by resignation,Kings-Pawn-Opening-Napoleon-Attack
116,https://www.chess.com/game/live/6199247218,600,2021.01.10,True,False,False,by resignation,Philidor-Defense-3.d4
117,https://www.chess.com/game/live/6199412335,600,2021.01.10,False,True,False,on time,Scotch-Game-3...d6
118,https://www.chess.com/game/live/6199565965,600,2021.01.10,True,False,False,by resignation,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
119,https://www.chess.com/game/live/6199677752,600,2021.01.10,False,True,False,by resignation,Portuguese-Opening
120,https://www.chess.com/game/live/6199682530,600,2021.01.10,False,True,False,by resignation,French-Defense-Classical-Variation
121,https://www.chess.com/game/live/6199784450,600,2021.01.10,False,True,False,by checkmate,Bishops-Opening-2...Nc6
122,https://www.chess.com/game/live/6199884912,600,2021.01.10,True,False,False,by resignation,French-Defense-Knight-Variation-Franco-Hiva-Gambit
123,https://www.chess.com/game/live/6206469280,600,2021.01.11,False,True,False,by resignation,Vienna-Game-Falkbeer-Variation-3.d3
124,https://www.chess.com/game/live/6206630930,600,2021.01.11,False,True,False,by resignation,Queens-Pawn-Opening-Zukertort-Chigorin-Variation
125,https://www.chess.com/game/live/6206738872,600,2021.01.11,True,False,False,by resignation,Queens-Pawn-Opening-Mikenas-Defense-2.Nf3
126,https://www.chess.com/game/live/6206821951,600,2021.01.11,True,False,False,by resignation,Owens-Defense-2.d4-c5
127,https://www.chess.com/game/live/6209107667,600,2021.01.11,False,True,False,by resignation,Center-Game
128,https://www.chess.com/game/live/6209193661,600,2021.01.11,False,True,False,by resignation,Kings-Pawn-Opening-Kings-Knight-Busch-Gass-Gambit
129,https://www.chess.com/game/live/6209336411,600,2021.01.11,False,True,False,by resignation,Philidor-Defense-3.d4
130,https://www.chess.com/game/live/6209413538,600,2021.01.11,False,False,True,Game drawn by insufficient material,Petrovs-Defense-Classical-Variation
131,https://www.chess.com/game/live/6214405911,60,2021.01.12,False,True,False,on time,Englund-Gambit-Declined-Reversed-Alekhine-Variation
132,https://www.chess.com/game/live/6216289776,600,2021.01.12,False,True,False,by resignation,Scotch-Game
133,https://www.chess.com/game/live/6216545132,600,2021.01.12,False,False,True,Game drawn by stalemate,Kings-Pawn-Opening-Kings-Knight-Busch-Gass-Gambit
134,https://www.chess.com/game/live/6216674598,600,2021.01.12,True,False,False,on time,Englund-Gambit-Declined-Reversed-Alekhine-Variation
135,https://www.chess.com/game/live/6216858947,600,2021.01.12,False,True,False,- game abandoned,Scotch-Game-Malaniuk-Variation-5.c3-Bc5-6.Be3
136,https://www.chess.com/game/live/6218108186,600,2021.01.12,True,False,False,by checkmate,Vienna-Game-Falkbeer-Variation-3.d3
137,https://www.chess.com/game/live/6222722910,600,2021.01.13,False,True,False,by checkmate,Queens-Pawn-Opening-Accelerated-London-System
138,https://www.chess.com/game/live/6222750924,600,2021.01.13,True,False,False,by checkmate,Scotch-Game
139,https://www.chess.com/game/live/6223334965,600,2021.01.13,False,True,False,by resignation,Petrovs-Defense-Classical-Damiano-Variation
140,https://www.chess.com/game/live/6223344235,600,2021.01.13,False,True,False,by checkmate,Scandinavian-Defense-Closed-2...d4
141,https://www.chess.com/game/live/6223489944,300,2021.01.13,True,False,False,by checkmate,Owens-Defense
142,https://www.chess.com/game/live/6223542892,600,2021.01.13,False,True,False,on time,Queens-Gambit-Accepted-Old-Variation
143,https://www.chess.com/game/live/6226259322,600,2021.01.13,False,True,False,by resignation,Petrovs-Defense-Steinitz-Attack-3...exd4
144,https://www.chess.com/game/live/6226342288,600,2021.01.13,True,False,False,by checkmate,Philidor-Defense-3.d4
145,https://www.chess.com/game/live/6226413750,600,2021.01.13,False,True,False,by resignation,Scotch-Game-Schmidt-Variation-5.Nxc6-bxc6
146,https://www.chess.com/game/live/6227561488,600,2021.01.13,False,False,True,Game drawn by stalemate,Four-Knights-Game-Scotch-Variation-Accepted-5.Nxd4-Bb4
147,https://www.chess.com/game/live/6227720204,600,2021.01.13,True,False,False,by checkmate,Italian-Game-Knight-Attack-Normal-Variation-5.exd5-Nxd5
148,https://www.chess.com/game/live/6227791655,600,2021.01.13,False,True,False,by checkmate,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6
149,https://www.chess.com/game/live/6227963291,600,2021.01.13,True,False,False,on time,Caro-Kann-Defense-2.Nc3-d5
150,https://www.chess.com/game/live/6228096581,600,2021.01.13,False,True,False,by resignation,French-Defense-Knight-Variation-Two-Knights-Variation
151,https://www.chess.com/game/live/6228148901,600,2021.01.13,True,False,False,by checkmate,Englund-Gambit-Declined-Reversed-French-Variation
152,https://www.chess.com/game/live/6242354935,600,2021.01.15,False,True,False,by checkmate,Vienna-Game-Falkbeer-Variation-3.d3
153,https://www.chess.com/game/live/6242455726,600,2021.01.15,True,False,False,by resignation,Scotch-Game...4.Nxd4-Nxd4-5.Qxd4-d6
154,https://www.chess.com/game/live/6243913077,600,2021.01.15,True,False,False,by resignation,Nimzowitsch-Defense-Kennedy-Variation
155,https://www.chess.com/game/live/6245425195,600,2021.01.15,False,True,False,by resignation,Closed-Sicilian-Defense-2...e6
156,https://www.chess.com/game/live/6245546993,600,2021.01.15,False,True,False,by checkmate,Petrovs-Defense-Steinitz-Attack-3...d5
157,https://www.chess.com/game/live/6245618198,600,2021.01.15,False,True,False,by resignation,Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3
158,https://www.chess.com/game/live/6245740986,600,2021.01.15,True,False,False,on time,Pirc-Defense-Modern-Defense-Geller-System
159,https://www.chess.com/game/live/6246946012,600,2021.01.15,True,False,False,by resignation,Bishops-Opening-Berlin-Ponziani-Gambit
160,https://www.chess.com/game/live/6247042334,600,2021.01.15,False,True,False,by resignation,Four-Knights-Game-Spanish-Variation
161,https://www.chess.com/game/live/6247087533,600,2021.01.15,False,True,False,by resignation,Kings-Pawn-Opening-Kings-Knight-McConnell-Defense
162,https://www.chess.com/game/live/6247116867,600,2021.01.15,True,False,False,by resignation,Vienna-Game-Falkbeer-Variation-3.d3
163,https://www.chess.com/game/live/6247176616,600,2021.01.15,True,False,False,by checkmate,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
164,https://www.chess.com/game/live/6247254619,600,2021.01.15,False,True,False,by checkmate,Ruy-Lopez-Opening-Berlin-Defense-4.Bxc6
165,https://www.chess.com/game/live/6247286853,600,2021.01.15,True,False,False,by resignation,Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3
166,https://www.chess.com/game/live/6247350305,600,2021.01.15,True,False,False,by resignation,French-Defense-Knight-Variation
167,https://www.chess.com/game/live/6247365785,600,2021.01.15,False,True,False,by resignation,Sicilian-Defense-Open-Franco-Sicilian-Variation
168,https://www.chess.com/game/live/6247415319,600,2021.01.15,False,True,False,by resignation,Philidor-Defense-3.d4
169,https://www.chess.com/game/live/6247500516,600,2021.01.15,True,False,False,on time,Scotch-Game-Malaniuk-Variation-5.c3-Bc5-6.Nxc6-bxc6
170,https://www.chess.com/game/live/6247629540,600,2021.01.15,True,False,False,by checkmate,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
171,https://www.chess.com/game/live/6247894226,600,2021.01.15,False,True,False,- game abandoned,Kings-Gambit-Declined-Queens-Knight-Defense
172,https://www.chess.com/game/live/6247923720,600,2021.01.16,True,False,False,by checkmate,Philidor-Defense-Exchange-Variation-4.Nxd4
173,https://www.chess.com/game/live/6248028087,600,2021.01.16,True,False,False,by checkmate,Queens-Pawn-Opening-Zukertort-Chigorin-Variation-3.e3
174,https://www.chess.com/game/live/6248184418,600,2021.01.16,True,False,False,by resignation,Italian-Game-Knight-Attack-Normal-Variation-5.exd5-Nxd5
175,https://www.chess.com/game/live/6251387971,600,2021.01.16,True,False,False,by resignation,Closed-Sicilian-Defense-2...d6-3.Nf3
176,https://www.chess.com/game/live/6251439227,600,2021.01.16,False,True,False,by resignation,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6-3.Bc4
177,https://www.chess.com/game/live/6251531361,600,2021.01.16,True,False,False,by resignation,Philidor-Defense-3.d4
178,https://www.chess.com/game/live/6254642071,600,2021.01.16,True,False,False,by checkmate,Alekhines-Defense-Normal-Variation-3.Nf3
179,https://www.chess.com/game/live/6264786997,600,2021.01.17,False,True,False,by checkmate,Petrovs-Defense-Classical-Damiano-Variation
180,https://www.chess.com/game/live/6264802917,600,2021.01.17,True,False,False,by checkmate,Queens-Pawn-Opening-Blackmar-Diemer-Rasa-Studier-Gambit
181,https://www.chess.com/game/live/6264908301,600,2021.01.17,False,False,True,Game drawn by timeout vs insufficient material,Italian-Game-Two-Knights-Modern-Bishops-Opening-4...d5-5.exd5-Nxd5
182,https://www.chess.com/game/live/6265114023,600,2021.01.17,True,False,False,by resignation,Danish-Gambit-Accepted-Classical-Defense
183,https://www.chess.com/game/live/6266688632,600,2021.01.17,True,False,False,by resignation,Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3
184,https://www.chess.com/game/live/6271405058,180,2021.01.18,True,False,False,on time,Nimzowitsch-Defense-Declined-2...Nf6
185,https://www.chess.com/game/live/6271460282,60,2021.01.18,False,True,False,on time,Vant-Kruijs-Opening-1...d5
186,https://www.chess.com/game/live/6271710265,60,2021.01.18,True,False,False,on time,Queens-Gambit-Declined-Chigorin-Defense-3.Nf3
187,https://www.chess.com/game/live/6271724980,60,2021.01.18,False,True,False,on time,Kings-Pawn-Opening-Kings-Knight-Damiano-Defense
188,https://www.chess.com/game/live/6271739237,60,2021.01.18,False,True,False,by checkmate,French-Defense-Knight-Variation
189,https://www.chess.com/game/live/6271751740,60,2021.01.18,False,True,False,on time,Scotch-Game-3...exd4-4.Nxd4-Nxd4-5.Qxd4
190,https://www.chess.com/game/live/6271769711,60,2021.01.18,True,False,False,on time,Englund-Gambit-2.dxe5-Nc6
191,https://www.chess.com/game/live/6271787127,60,2021.01.18,False,True,False,on time,French-Defense-Perseus-Gambit
192,https://www.chess.com/game/live/6274162048,600,2021.01.18,False,True,False,by checkmate,Queens-Pawn-Opening-Mason-Attack
193,https://www.chess.com/game/live/6274317228,600,2021.01.18,False,True,False,by checkmate,Richter-Veresov-Attack
194,https://www.chess.com/game/live/6274480726,600,2021.01.18,True,False,False,on time,Center-Game-Accepted-Normal-Variation
195,https://www.chess.com/game/live/6274649758,300,2021.01.18,True,False,False,by checkmate,Scotch-Game-3...exd4-4.Nxd4-Nxd4-5.Qxd4
196,https://www.chess.com/game/live/6275706924,600,2021.01.18,True,False,False,by resignation,Scotch-Game...4.Nxd4-Nxd4-5.Qxd4-d6
197,https://www.chess.com/game/live/6275744827,600,2021.01.18,False,True,False,by checkmate,Three-Knights-Opening-3...Bc5
198,https://www.chess.com/game/live/6275817823,600,2021.01.18,False,False,True,Game drawn by stalemate,Kings-Pawn-Opening-Kings-Knight-Elephant-Gambit
199,https://www.chess.com/game/live/6275983591,600,2021.01.18,False,True,False,by checkmate,Scandinavian-Defense-Mieses-Kotrc-Gubinsky-Melts-Defense-4.Nf3-Nf6-5.d4
200,https://www.chess.com/game/live/6276055190,600,2021.01.18,True,False,False,by resignation,Queens-Pawn-Opening-Zukertort-Variation
201,https://www.chess.com/game/live/6276111328,600,2021.01.18,True,False,False,by checkmate,Petrovs-Defense-Classical-Damiano-Variation
202,https://www.chess.com/game/live/6276128968,600,2021.01.18,False,False,True,Game drawn by insufficient material,French-Defense-Knight-Variation
203,https://www.chess.com/game/live/6276301980,600,2021.01.18,False,True,False,by checkmate,Queens-Gambit-Declined-Marshall-Defense
204,https://www.chess.com/game/live/6276350714,600,2021.01.18,False,False,True,Game drawn by stalemate,Center-Game-Accepted-Normal-Variation
205,https://www.chess.com/game/live/6276478602,180,2021.01.18,True,False,False,by resignation,Four-Knights-Game-Italian-Variation
206,https://www.chess.com/game/live/6276505786,180,2021.01.18,False,True,False,on time,Kings-Pawn-Opening-Kings-Knight-Busch-Gass-Gambit
207,https://www.chess.com/game/live/6283942047,600,2021.01.19,False,False,True,Game drawn by stalemate,Kings-Pawn-Opening-Wayward-Queen-Attack-2...Nc6
208,https://www.chess.com/game/live/6284128339,600,2021.01.19,True,False,False,by checkmate,Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3
209,https://www.chess.com/game/live/6284297747,600,2021.01.19,True,False,False,by resignation,Englund-Gambit-Declined-Reversed-French-Variation
